game_id,target,value,reason
ESPORTSTMNT06/770586,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/770586,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/770624,winner_side,RED,team_totals
ESPORTSTMNT06/770624,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770624,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/770624,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/770624,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770624,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770624,first_baron_side,RED,team_totals
ESPORTSTMNT06/770624,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/770624,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/770655,winner_side,BLUE,team_totals
ESPORTSTMNT06/770655,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/770655,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/770655,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/770655,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770655,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770655,first_baron_side,RED,team_totals
ESPORTSTMNT06/770655,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/770655,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/770737,winner_side,BLUE,team_totals
ESPORTSTMNT06/770737,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770737,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/770737,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/770737,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770737,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770737,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/770737,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770737,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/770748,winner_side,BLUE,team_totals
ESPORTSTMNT06/770748,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770748,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/770748,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/770748,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770748,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770748,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/770748,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/770748,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770753,winner_side,BLUE,team_totals
ESPORTSTMNT06/770753,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/770753,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/770753,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/770753,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770753,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770753,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/770753,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/770753,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770790,winner_side,RED,team_totals
ESPORTSTMNT06/770790,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770790,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/770790,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/770790,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770790,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770790,first_baron_side,RED,team_totals
ESPORTSTMNT06/770790,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770790,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/770800,winner_side,RED,team_totals
ESPORTSTMNT06/770800,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770800,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/770800,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/770800,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770800,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770800,first_baron_side,RED,team_totals
ESPORTSTMNT06/770800,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770800,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/770804,winner_side,BLUE,team_totals
ESPORTSTMNT06/770804,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/770804,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/770804,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/770804,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/770804,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/770804,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/770804,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/770804,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/760714,winner_side,RED,team_totals
ESPORTSTMNT06/760714,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/760714,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/760714,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/760714,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760714,elder_dragon_side,RED,team_totals
ESPORTSTMNT06/760714,first_baron_side,RED,team_totals
ESPORTSTMNT06/760714,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/760714,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/760743,winner_side,RED,team_totals
ESPORTSTMNT06/760743,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/760743,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/760743,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/760743,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760743,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/760743,first_baron_side,RED,team_totals
ESPORTSTMNT06/760743,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/760743,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/760745,winner_side,RED,team_totals
ESPORTSTMNT06/760745,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/760745,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/760745,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/760745,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760745,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/760745,first_baron_side,RED,team_totals
ESPORTSTMNT06/760745,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/760745,red_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/760765,winner_side,BLUE,team_totals
ESPORTSTMNT06/760765,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/760765,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/760765,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/760765,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760765,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/760765,first_baron_side,RED,team_totals
ESPORTSTMNT06/760765,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/760765,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/760785,winner_side,BLUE,team_totals
ESPORTSTMNT06/760785,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/760785,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/760785,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/760785,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760785,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/760785,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/760785,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/760785,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/760796,winner_side,BLUE,team_totals
ESPORTSTMNT06/760796,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/760796,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/760796,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/760796,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/760796,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/760796,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/760796,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/760796,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771018,winner_side,RED,team_totals
ESPORTSTMNT06/771018,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771018,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771018,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771018,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771018,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771018,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771018,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771018,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771052,winner_side,RED,team_totals
ESPORTSTMNT06/771052,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771052,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771052,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771052,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771052,elder_dragon_side,RED,team_totals
ESPORTSTMNT06/771052,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771052,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771052,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771055,winner_side,BLUE,team_totals
ESPORTSTMNT06/771055,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771055,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771055,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771055,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771055,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771055,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771055,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771055,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771077,winner_side,BLUE,team_totals
ESPORTSTMNT06/771077,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771077,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771077,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771077,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771077,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771077,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771077,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771077,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771081,winner_side,BLUE,team_totals
ESPORTSTMNT06/771081,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771081,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771081,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771081,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771081,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771081,first_baron_side,RED,team_totals
ESPORTSTMNT06/771081,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771081,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771085,winner_side,RED,team_totals
ESPORTSTMNT06/771085,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771085,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771085,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771085,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771085,elder_dragon_side,RED,team_totals
ESPORTSTMNT06/771085,first_baron_side,RED,team_totals
ESPORTSTMNT06/771085,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771085,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771177,winner_side,BLUE,team_totals
ESPORTSTMNT06/771177,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771177,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771177,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771177,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771177,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771177,first_baron_side,RED,team_totals
ESPORTSTMNT06/771177,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/771177,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761048,winner_side,RED,team_totals
ESPORTSTMNT06/761048,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761048,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/761048,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761048,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761048,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761048,first_baron_side,RED,team_totals
ESPORTSTMNT06/761048,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761048,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771203,winner_side,BLUE,team_totals
ESPORTSTMNT06/771203,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771203,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771203,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771203,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771203,elder_dragon_side,RED,team_totals
ESPORTSTMNT06/771203,first_baron_side,RED,team_totals
ESPORTSTMNT06/771203,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771203,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761090,winner_side,BLUE,team_totals
ESPORTSTMNT06/761090,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761090,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761090,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761090,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761090,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761090,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761090,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761090,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/761094,winner_side,RED,team_totals
ESPORTSTMNT06/761094,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761094,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/761094,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761094,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761094,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761094,first_baron_side,RED,team_totals
ESPORTSTMNT06/761094,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761094,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771285,winner_side,BLUE,team_totals
ESPORTSTMNT06/771285,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771285,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771285,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771285,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771285,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771285,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771285,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771285,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771306,winner_side,RED,team_totals
ESPORTSTMNT06/771306,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771306,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771306,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771306,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771306,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771306,first_baron_side,RED,team_totals
ESPORTSTMNT06/771306,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/771306,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771310,winner_side,BLUE,team_totals
ESPORTSTMNT06/771310,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771310,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771310,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771310,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771310,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771310,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771310,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/771310,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771337,winner_side,BLUE,team_totals
ESPORTSTMNT06/771337,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771337,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT06/771337,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771337,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771337,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771337,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771337,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771337,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771348,winner_side,RED,team_totals
ESPORTSTMNT06/771348,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771348,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771348,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771348,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771348,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771348,first_baron_side,RED,team_totals
ESPORTSTMNT06/771348,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771348,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761293,winner_side,RED,team_totals
ESPORTSTMNT06/761293,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761293,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/761293,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761293,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761293,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761293,first_baron_side,RED,team_totals
ESPORTSTMNT06/761293,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/761293,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761307,winner_side,BLUE,team_totals
ESPORTSTMNT06/761307,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761307,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761307,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761307,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761307,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761307,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761307,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761307,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761330,winner_side,RED,team_totals
ESPORTSTMNT06/761330,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761330,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT06/761330,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761330,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761330,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761330,first_baron_side,RED,team_totals
ESPORTSTMNT06/761330,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/761330,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/761353,winner_side,RED,team_totals
ESPORTSTMNT06/761353,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761353,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761353,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761353,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761353,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761353,first_baron_side,RED,team_totals
ESPORTSTMNT06/761353,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/761353,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/761362,winner_side,BLUE,team_totals
ESPORTSTMNT06/761362,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761362,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761362,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761362,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761362,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761362,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761362,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/761362,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761429,winner_side,BLUE,team_totals
ESPORTSTMNT06/761429,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761429,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761429,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761429,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761429,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761429,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761429,blue_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/761429,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/761452,winner_side,BLUE,team_totals
ESPORTSTMNT06/761452,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761452,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/761452,first_four_dragon_side,RED,team_totals
ESPORTSTMNT06/761452,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761452,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761452,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761452,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761452,red_dragon_count,5,dragons_minus_elders
ESPORTSTMNT06/761475,winner_side,BLUE,team_totals
ESPORTSTMNT06/761475,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761475,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761475,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761475,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761475,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761475,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761475,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/761475,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761477,winner_side,BLUE,team_totals
ESPORTSTMNT06/761477,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761477,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761477,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761477,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761477,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761477,first_baron_side,RED,team_totals
ESPORTSTMNT06/761477,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/761477,red_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/761501,winner_side,BLUE,team_totals
ESPORTSTMNT06/761501,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/761501,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/761501,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761501,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761501,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/761501,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761501,blue_dragon_count,5,dragons_minus_elders
ESPORTSTMNT06/761501,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/761512,winner_side,BLUE,team_totals
ESPORTSTMNT06/761512,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/761512,more_dragons_side,TIE,compare_dragon_counts
ESPORTSTMNT06/761512,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/761512,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/761512,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/761512,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/761512,blue_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/761512,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771712,winner_side,RED,team_totals
ESPORTSTMNT06/771712,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771712,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771712,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771712,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771712,elder_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771712,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771712,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771712,red_dragon_count,2,dragons_minus_elders
ESPORTSTMNT06/771719,winner_side,RED,team_totals
ESPORTSTMNT06/771719,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771719,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771719,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771719,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771719,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771719,first_baron_side,RED,team_totals
ESPORTSTMNT06/771719,blue_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771719,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771721,winner_side,RED,team_totals
ESPORTSTMNT06/771721,first_dragon_side,RED,firstdragon_flags
ESPORTSTMNT06/771721,more_dragons_side,RED,compare_dragon_counts
ESPORTSTMNT06/771721,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771721,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771721,elder_dragon_side,RED,team_totals
ESPORTSTMNT06/771721,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771721,blue_dragon_count,1,dragons_minus_elders
ESPORTSTMNT06/771721,red_dragon_count,3,dragons_minus_elders
ESPORTSTMNT06/771735,winner_side,BLUE,team_totals
ESPORTSTMNT06/771735,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771735,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771735,first_four_dragon_side,BLUE,team_totals
ESPORTSTMNT06/771735,dragon_soul_side,N/A,system_not_available
ESPORTSTMNT06/771735,elder_dragon_side,NONE,team_totals
ESPORTSTMNT06/771735,first_baron_side,BLUE,team_totals
ESPORTSTMNT06/771735,blue_dragon_count,4,dragons_minus_elders
ESPORTSTMNT06/771735,red_dragon_count,0,dragons_minus_elders
ESPORTSTMNT06/771755,winner_side,RED,team_totals
ESPORTSTMNT06/771755,first_dragon_side,BLUE,firstdragon_flags
ESPORTSTMNT06/771755,more_dragons_side,BLUE,compare_dragon_counts
ESPORTSTMNT06/771755,first_four_dragon_side,NONE,team_totals
ESPORTSTMNT06/771755,dragon_soul_side,N/A,system_not_available
