game_id,source_files,source_league,source_split,source_playoffs,source_url,calendar_year,stage
TRKR1/440018,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440018?gameHash=3c88db0d8da6effd,2015,Regular Season
TRKR1/450030,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450030?gameHash=92f4bf24e0a8cb58,2015,Regular Season
TRKR1/450041,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450041?gameHash=7e218ccfbffc97d2,2015,Regular Season
TRKR1/450067,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450067?gameHash=38c86e983eebab73,2015,Regular Season
TRKR1/450068,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450068?gameHash=a2f81fdba698461f,2015,Regular Season
TRKR1/440053,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440053?gameHash=8ff6257949b46280,2015,Regular Season
TRKR1/440055,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440055?gameHash=90ae08ab6c63aca9,2015,Regular Season
TRKR1/450078,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450078?gameHash=7e34835f57b1faee,2015,Regular Season
TRKR1/440073,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440073?gameHash=223968a3f121d521,2015,Regular Season
TRKR1/450111,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450111?gameHash=16a21e07249c4c43,2015,Regular Season
TRKR1/450120,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450120?gameHash=115553e3b5040446,2015,Regular Season
TRKR1/450122,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450122?gameHash=0c602571c60cc7ae,2015,Regular Season
TRKR1/440130,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440130?gameHash=b9c58b098d04d374,2015,Regular Season
TRKR1/440131,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440131?gameHash=8b66b9cb4364d7f8,2015,Regular Season
TRKR1/440170,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440170?gameHash=6752457ef0f5a6e2,2015,Regular Season
TRKR1/450212,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450212?gameHash=4b5a48e5e6fbd890,2015,Regular Season
TRKR1/450224,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450224?gameHash=93dd9b014d5518eb,2015,Regular Season
TRKR1/440185,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440185?gameHash=e88c6405295598eb,2015,Regular Season
TRKR1/450226,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,2015,Regular Season
TRKR1/440202,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440202?gameHash=3eeadd8c0a87410a,2015,Regular Season
TRKR1/450241,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450241?gameHash=5cc903ba8b964900,2015,Regular Season
TRKR1/450248,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450248?gameHash=bb1e1042717351a2,2015,Regular Season
TRKR1/450250,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450250?gameHash=c3d2d787362dcc9d,2015,Regular Season
TRKR1/450251,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450251?gameHash=6bd5c6aea2620d3c,2015,Regular Season
TRKR1/450302,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450302?gameHash=5f43cd7d42ec3076,2015,Regular Season
TRKR1/450303,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450303?gameHash=d2685ac157e76475,2015,Regular Season
TRKR1/450304,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450304?gameHash=5fa37216b51040bd,2015,Regular Season
TRKR1/440313,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440313?gameHash=bd5acbafedc3d0ac,2015,Regular Season
TRKR1/440316,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440316?gameHash=d9e3bce405fb297f,2015,Regular Season
TRKR1/440323,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440323?gameHash=06b4c4cd5e4b5f33,2015,Regular Season
TRKR1/440328,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440328?gameHash=4c1ef0a237b083e7,2015,Regular Season
TRKR1/450380,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450380?gameHash=c7dd29a2c0a1ea48,2015,Regular Season
TRKR1/450381,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450381?gameHash=96e9c4890961d992,2015,Regular Season
TRKR1/450390,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450390?gameHash=384bafb5b46925d3,2015,Regular Season
TRKR1/450392,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450392?gameHash=53a19690fcd02a07,2015,Regular Season
TRKR1/450440,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450440?gameHash=4f4c24438f4ae209,2015,Regular Season
TRKR1/450443,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450443?gameHash=a6aa97f8c64164af,2015,Regular Season
TRKR1/450445,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450445?gameHash=76064b1c77596cb8,2015,Regular Season
TRKR1/440452,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440452?gameHash=56d7d538a6049b31,2015,Regular Season
TRKR1/450501,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450501?gameHash=cc75adde10da3546,2015,Regular Season
TRKR1/440467,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440467?gameHash=da95786ca84a1c1b,2015,Regular Season
TRKR1/450512,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450512?gameHash=b3ee308008d5062a,2015,Regular Season
TRKR1/440498,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440498?gameHash=e0f1ddfedc050d40,2015,Regular Season
TRKR1/440499,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440499?gameHash=4508a7660c42b6d8,2015,Regular Season
TRKR1/440510,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440510?gameHash=042ec83d7a8f88aa,2015,Regular Season
TRKR1/450550,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450550?gameHash=a04e23f525e06232,2015,Regular Season
TRKR1/460066,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/460066?gameHash=4698bb107f31c12e,2015,Regular Season
TRKR1/460067,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/460067?gameHash=71e4bd5174ef1187,2015,Regular Season
TRKR1/470081,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/470081?gameHash=2e9a30d1b2136cfb,2015,Regular Season
TRKR1/470083,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/470083?gameHash=8f072f2329457fc4,2015,Regular Season
TRKR1/470115,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/470115?gameHash=2073ec36d1ffa6b9,2015,Regular Season
TRKR1/470116,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/470116?gameHash=b063be5499934e25,2015,Regular Season
TRKR1/470126,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/470126?gameHash=928577191b4cdeb3,2015,Regular Season
TRKR1/460156,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/460156?gameHash=415d2b69839b7f5d,2015,Regular Season
TRKR1/490036,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490036?gameHash=930b71a0b0621ef6,2015,Regular Season
TRKR1/490037,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490037?gameHash=ce2985980da2886f,2015,Regular Season
TRKR1/490038,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490038?gameHash=211f625b8db189e3,2015,Regular Season
TRKR1/480093,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/480093?gameHash=6931ee04aa3956c5,2015,Regular Season
TRKR1/490097,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490097?gameHash=0229872b393c3da5,2015,Regular Season
TRKR1/480095,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/480095?gameHash=f4be25871287690b,2015,Regular Season
TRKR1/480121,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/480121?gameHash=e73121b3860fc053,2015,Regular Season
TRKR1/490112,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490112?gameHash=cfa0596b1201f4e4,2015,Regular Season
TRKR1/490114,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490114?gameHash=8a3eca003de35fc3,2015,Regular Season
TRKR1/490129,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/490129?gameHash=35092519086c4290,2015,Regular Season
TRKR1/480129,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/480129?gameHash=425b9e30fe0b7ec3,2015,Regular Season
TRKR1/480130,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/480130?gameHash=c96a1f517a28a16d,2015,Regular Season
TRKR1/510071,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/510071?gameHash=f62ce7fad4dc097e,2015,Regular Season
TRKR1/500068,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500068?gameHash=80f713f5de185a22,2015,Regular Season
TRKR1/510075,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/510075?gameHash=4a8dc4fcce489b55,2015,Regular Season
TRKR1/500100,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500100?gameHash=9c7f1701550de2ad,2015,Regular Season
TRKR1/500102,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500102?gameHash=dab589cee3e60b76,2015,Regular Season
TRKR1/500108,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500108?gameHash=76fac7379a786b15,2015,Regular Season
TRKR1/510139,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/510139?gameHash=84f4c76d0c5c0428,2015,Regular Season
TRKR1/500166,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500166?gameHash=a18650f72e2aa5df,2015,Regular Season
TRKR1/510167,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/510167?gameHash=5c748e4000581c9a,2015,Regular Season
TRKR1/500174,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500174?gameHash=52e4999a7dcc9bd9,2015,Regular Season
TRKR1/510175,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/510175?gameHash=af961540db8b4a57,2015,Regular Season
TRKR1/500211,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500211?gameHash=1bb209c0c947e891,2015,Regular Season
TRKR1/500212,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500212?gameHash=60f46f4c12b44a18,2015,Regular Season
TRKR1/500282,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500282?gameHash=7e2d26a5ce0992a8,2015,Regular Season
TRKR1/500283,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500283?gameHash=3606757e706ae565,2015,Regular Season
TRKR1/500294,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500294?gameHash=9839099adabfbce6,2015,Regular Season
TRKR1/500298,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500298?gameHash=c43c63208b77cb8f,2015,Regular Season
TRKR1/500299,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500299?gameHash=6d63f75f2f6049db,2015,Regular Season
TRKR1/500325,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500325?gameHash=8a9a86786518a44a,2015,Regular Season
TRKR1/500337,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500337?gameHash=32812b7ef18a0e9e,2015,Regular Season
TRKR1/500338,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500338?gameHash=f81ce2b90f0848c8,2015,Regular Season
TRKR1/500339,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/500339?gameHash=661edd74a6da4d0d,2015,Regular Season
TRKR1/520093,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/520093?gameHash=1cdee256c0f2f093,2015,Regular Season
TRKR1/530070,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530070?gameHash=798abfc47893fb1c,2015,Regular Season
TRKR1/530071,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530071?gameHash=51ed788a1cd0b47c,2015,Regular Season
TRKR1/530105,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530105?gameHash=1d0831a7dbdafd12,2015,Regular Season
TRKR1/530106,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530106?gameHash=c7650df15af445a0,2015,Regular Season
TRKR1/520154,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/520154?gameHash=58b4255d399377e9,2015,Regular Season
TRKR1/520155,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/520155?gameHash=43fd75117962dca4,2015,Regular Season
TRKR1/530137,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530137?gameHash=4c3d3249393184c0,2015,Regular Season
TRKR1/520178,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/520178?gameHash=2e662ba095e8d59d,2015,Regular Season
TRKR1/530145,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/530145?gameHash=75f95112ae249cf9,2015,Regular Season
TRKR1/520188,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/520188?gameHash=cede7e6b1db9993f,2015,Regular Season
TRKR1/550024,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550024?gameHash=d68197b12cfa8848,2015,Regular Season
TRKR1/540037,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540037?gameHash=bb2168124f632d24,2015,Regular Season
TRKR1/540083,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540083?gameHash=1c5a867d2e78a049,2015,Regular Season
TRKR1/540084,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540084?gameHash=175d39d1d5869f1e,2015,Regular Season
TRKR1/540085,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540085?gameHash=94a059cb2b6eb0f5,2015,Regular Season
TRKR1/540094,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540094?gameHash=9ea7aa4ec4426e2d,2015,Regular Season
TRKR1/540096,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540096?gameHash=cc81207032c09b6c,2015,Regular Season
TRKR1/550097,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550097?gameHash=943b858887f86a50,2015,Regular Season
TRKR1/540109,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540109?gameHash=552fb56f2a749fb8,2015,Regular Season
TRKR1/540135,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540135?gameHash=ffeff6e4c32e9fd0,2015,Regular Season
TRKR1/550194,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550194?gameHash=f4c7a07ef00703ab,2015,Regular Season
TRKR1/550195,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550195?gameHash=38ff5820bed5eb6b,2015,Regular Season
TRKR1/550238,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550238?gameHash=793c94c885531e93,2015,Regular Season
TRKR1/540262,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540262?gameHash=6c3bae1b9142f4f7,2015,Regular Season
TRKR1/550265,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550265?gameHash=6fac867bf9652fa3,2015,Regular Season
TRKR1/550266,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550266?gameHash=a35851a050ba3ae0,2015,Regular Season
TRKR1/540290,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/540290?gameHash=130401184ab40e7d,2015,Regular Season
TRKR1/550272,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/550272?gameHash=4d98891f250d3738,2015,Regular Season
TRKR1/560026,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/560026?gameHash=9bc1093fd93954cc,2015,Regular Season
TRKR1/570016,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570016?gameHash=d9737339e58d436a,2015,Regular Season
TRKR1/570060,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570060?gameHash=a47b1e782111a362,2015,Regular Season
TRKR1/560058,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/560058?gameHash=8b391edbebc14df9,2015,Regular Season
TRKR1/570080,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570080?gameHash=01af899d3540b3e8,2015,Regular Season
TRKR1/560093,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/560093?gameHash=25285b0fd6453379,2015,Regular Season
TRKR1/570086,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570086?gameHash=e6acd732ef56b2e5,2015,Regular Season
TRKR1/570089,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570089?gameHash=884e756c0d608024,2015,Regular Season
TRKR1/570090,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,0,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/570090?gameHash=371d86712132b494,2015,Regular Season
TRKR1/580020,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,1,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580020?gameHash=72f3958d4ddee19d,2015,Playoff
TRKR1/580021,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,1,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580021?gameHash=cd82661b0f25d6c7,2015,Playoff
TRKR1/580022,2015_LoL_esports_match_data_from_OraclesElixir.csv,OGN,Spring,1,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580022?gameHash=38f505eda2b94541,2015,Playoff
